URL,Variable Name,Variable Value,unitId,Banner Ad,Video Ad,Native Ad,Size Labels,Div ID,AppNexus placementId,AppNexus placement,NewsConnect placementId,NewsConnect placement,unit,delDomain,Rubicon accountId,Rubicon siteId,Rubicon zoneId,position,accountId,siteId,zoneId,position,accountId,siteId,zoneId,position,placementId,placementId
pagesix.com,,pagesix.com-section/page-six-style,,yes,,,Mobile_Big,div-gpt-ad-inline_3,18981843,pagesix.com-section/page-six-style-div-gpt-ad-inline_3,18981972,pagesix.com-section/page-six-style-div-gpt-ad-inline_3,,,11076,320178,1654944,,,,,,,,,,,
pagesix.com,,pagesix.com-section/page-six-style,,yes,,,Mobile_Big,div-gpt-ad-inline_4,18981844,pagesix.com-section/page-six-style-div-gpt-ad-inline_4,18981973,pagesix.com-section/page-six-style-div-gpt-ad-inline_4,,,11076,320180,1654946,,,,,,,,,,,
pagesix.com,,pagesix.com-section/page-six-style,,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981845,pagesix.com-section/page-six-style-div-gpt-ad-bottom,18981974,pagesix.com-section/page-six-style-div-gpt-ad-bottom,,,11076,320868,1661650,,,,,,,,,,,
pagesix.com,,pagesix.com-section/page-six-style,,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981846,pagesix.com-section/page-six-style-div-gpt-ad-bottom,18981975,pagesix.com-section/page-six-style-div-gpt-ad-bottom,,,11076,320868,1661650,,,,,,,,,,,
nypost.com,,nypost.com-article/pagesix,/5850/post.mobileapp/inline_1/pagesix/stories,yes,,,Mobile_Big,div-gpt-ad-inline_1,18981746,nypost.com-article/business-div-gpt-ad-inline_1,18981874,nypost.com-article/business-div-gpt-ad-inline_1,,,11076,320184,1692758,,,,,,,,,,,
nypost.com,,nypost.com-article/pagesix,/5850/post.mobileapp/inline_1/pagesix/stories,yes,,,Mobile_Big,div-gpt-ad-inline_2,19160748,nypost.com-article/pagesix-div-gpt-ad-inline_2,19160835,nypost.com-article/pagesix-div-gpt-ad-inline_2,,,11076,320190,1692760,,,,,,,,,,,
nypost.com,,nypost.com-article/pagesix,/5850/post.mobileapp/inline_1/pagesix/stories,yes,,,Mobile_Big,div-gpt-ad-inline_3,19160749,nypost.com-article/pagesix-div-gpt-ad-inline_3,19160836,nypost.com-article/pagesix-div-gpt-ad-inline_3,,,11076,320198,1692762,,,,,,,,,,,
nypost.com,,nypost.com-article/pagesix,/5850/post.mobileapp/inline_1/pagesix/stories,yes,,,Mobile_Big,div-gpt-ad-inline_4,19160750,nypost.com-article/pagesix-div-gpt-ad-inline_4,19160837,nypost.com-article/pagesix-div-gpt-ad-inline_4,,,11076,320218,1692764,,,,,,,,,,,
nypost.com,,nypost.com-article/pagesix,/5850/post.mobileapp/bottom/pagesix/stories,yes,,,Mobile_Bottom,div-gpt-ad-bottom,19160751,nypost.com-article/pagesix-div-gpt-ad-bottom,19160838,nypost.com-article/pagesix-div-gpt-ad-bottom,,,11076,320862,1692766,,,,,,,,,,,
nypost.com,,nypost.com-section/pagesix,/5850/post.mobileapp/bottom/pagesix/home,yes,,,Mobile_Bottom,div-gpt-ad-bottom,19160752,nypost.com-section/pagesix-div-gpt-ad-bottom,19160839,nypost.com-section/pagesix-div-gpt-ad-bottom,,,11076,320862,1692772,,,,,,,,,,,
